,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
WEEKDAY,BP8,BP9,,16.0,258.0,298.0,176.0,140.0,128.0,139.0,171.0,224.0,234.0,280.0,323.0,457.0,468.0,334.0,252.0,204.0,159.0,43.0
WEEKDAY,BP9,BP10,,13.0,139.0,181.0,139.0,127.0,124.0,128.0,148.0,182.0,193.0,217.0,239.0,341.0,355.0,252.0,189.0,158.0,115.0,32.0
WEEKDAY,BP9,BP8,,110.0,253.0,279.0,142.0,97.0,77.0,82.0,89.0,100.0,137.0,91.0,70.0,103.0,106.0,64.0,37.0,15.0,10.0,2.0
WEEKDAY,CC10,CC11,2.0,363.0,1743.0,2517.0,2025.0,1097.0,770.0,753.0,943.0,1085.0,1226.0,1429.0,1622.0,2960.0,3550.0,1929.0,1494.0,1384.0,1058.0,286.0
WEEKDAY,CC10,DT25,,822.0,2593.0,4003.0,3532.0,2282.0,1485.0,1296.0,1287.0,1232.0,1078.0,1051.0,1191.0,2003.0,2342.0,1168.0,801.0,663.0,490.0,130.0
WEEKDAY,CC10,DT27,14.0,343.0,1700.0,2700.0,2159.0,1163.0,912.0,1040.0,1413.0,1732.0,2044.0,2551.0,3167.0,5432.0,5918.0,3609.0,2975.0,2772.0,2152.0,785.0
WEEKDAY,CC10,EW8,,743.0,3229.0,4934.0,4371.0,3170.0,2429.0,2133.0,2169.0,2114.0,1903.0,1797.0,1960.0,3098.0,3621.0,1879.0,1138.0,1002.0,697.0,155.0
WEEKDAY,CC11,CC10,,553.0,2350.0,4034.0,3317.0,1940.0,1277.0,1096.0,1215.0,1300.0,1269.0,1254.0,1477.0,2451.0,2552.0,1335.0,864.0,782.0,566.0,109.0
WEEKDAY,CC11,CC12,,304.0,1565.0,2121.0,1552.0,905.0,712.0,743.0,964.0,1072.0,1284.0,1600.0,1937.0,3804.0,4578.0,2465.0,1764.0,1494.0,1156.0,316.0
WEEKDAY,CC12,CC11,,770.0,3023.0,5294.0,4542.0,2440.0,1438.0,1152.0,1233.0,1353.0,1264.0,1164.0,1314.0,2058.0,2070.0,1107.0,729.0,744.0,515.0,95.0
WEEKDAY,CC12,NE12,,305.0,1543.0,2202.0,1650.0,953.0,748.0,769.0,982.0,1369.0,1510.0,1725.0,2015.0,3856.0,4599.0,2435.0,1740.0,1469.0,1133.0,310.0
WEEKDAY,CC14,NE12,,692.0,2635.0,4365.0,3673.0,2044.0,1357.0,1203.0,1451.0,1729.0,1798.0,1855.0,2164.0,3843.0,3736.0,1910.0,1301.0,1191.0,763.0,156.0
WEEKDAY,CC14,NS17,,764.0,3558.0,4877.0,3111.0,1684.0,1165.0,1099.0,1265.0,1397.0,1395.0,1597.0,1811.0,3311.0,3818.0,2018.0,1479.0,1344.0,1006.0,245.0
WEEKDAY,CC16,CC17,1.0,1003.0,3646.0,4390.0,2757.0,1535.0,923.0,869.0,994.0,1072.0,934.0,997.0,1092.0,1756.0,1837.0,864.0,563.0,484.0,346.0,85.0
WEEKDAY,CC16,NS17,3.0,312.0,1254.0,1928.0,1407.0,732.0,567.0,616.0,850.0,1051.0,1273.0,1458.0,1814.0,3252.0,3199.0,1724.0,1192.0,1033.0,678.0,172.0
WEEKDAY,CC17,CC16,3.0,299.0,1308.0,2148.0,1451.0,714.0,550.0,597.0,792.0,940.0,1155.0,1310.0,1719.0,3177.0,3092.0,1730.0,1220.0,1075.0,706.0,176.0
WEEKDAY,CC17,CC19,1.0,1037.0,3730.0,4563.0,2874.0,1618.0,989.0,923.0,1026.0,1121.0,960.0,1044.0,1115.0,1795.0,1906.0,885.0,574.0,495.0,349.0,81.0
WEEKDAY,CC19,CC17,3.0,298.0,1338.0,2204.0,1490.0,742.0,562.0,614.0,819.0,944.0,1199.0,1346.0,1786.0,3312.0,3217.0,1812.0,1286.0,1131.0,749.0,192.0
WEEKDAY,CC19,CC20,1.0,1715.0,5420.0,6362.0,4084.0,2364.0,1600.0,1618.0,1938.0,2154.0,2071.0,2260.0,2661.0,4195.0,4323.0,2517.0,2138.0,2109.0,1467.0,430.0
WEEKDAY,CC19,DT10,,959.0,3246.0,5538.0,4965.0,3674.0,2884.0,2654.0,2715.0,2693.0,2605.0,2473.0,2740.0,4308.0,4279.0,2114.0,1372.0,1075.0,691.0,162.0
WEEKDAY,CC19,DT8,13.0,187.0,1343.0,1887.0,1001.0,639.0,576.0,690.0,937.0,1197.0,1397.0,1645.0,1993.0,3244.0,3483.0,2188.0,1784.0,1677.0,1306.0,466.0
WEEKDAY,CC2,CC3,,39.0,123.0,168.0,211.0,205.0,169.0,137.0,154.0,148.0,152.0,145.0,146.0,189.0,201.0,129.0,87.0,67.0,42.0,10.0
WEEKDAY,CC2,NS24,,12.0,41.0,51.0,81.0,66.0,93.0,124.0,146.0,165.0,182.0,213.0,259.0,365.0,420.0,290.0,246.0,256.0,216.0,70.0
WEEKDAY,CC20,CC19,3.0,787.0,2746.0,4414.0,3501.0,2472.0,1964.0,1914.0,2177.0,2248.0,2345.0,2605.0,3253.0,6000.0,5831.0,3162.0,2222.0,1763.0,1154.0,275.0
WEEKDAY,CC20,CC21,1.0,1696.0,5200.0,6269.0,4056.0,2356.0,1599.0,1629.0,1966.0,2189.0,2115.0,2246.0,2655.0,4184.0,4294.0,2491.0,2126.0,2084.0,1440.0,427.0
WEEKDAY,CC21,CC20,3.0,787.0,2772.0,4352.0,3442.0,2446.0,1946.0,1898.0,2168.0,2177.0,2246.0,2623.0,3238.0,5988.0,5809.0,3162.0,2232.0,1779.0,1167.0,278.0
WEEKDAY,CC21,EW21,1.0,1686.0,5172.0,6119.0,3959.0,2253.0,1516.0,1567.0,1924.0,2167.0,2084.0,2243.0,2619.0,4070.0,4136.0,2455.0,2142.0,2125.0,1519.0,449.0
WEEKDAY,CC23,CC24,,635.0,2055.0,2946.0,2055.0,1177.0,696.0,682.0,774.0,953.0,641.0,468.0,389.0,592.0,657.0,323.0,223.0,147.0,70.0,23.0
WEEKDAY,CC23,EW21,,45.0,284.0,592.0,491.0,319.0,403.0,547.0,771.0,805.0,795.0,1156.0,1452.0,2966.0,2955.0,2012.0,1344.0,914.0,565.0,177.0
WEEKDAY,CC24,CC23,,45.0,284.0,571.0,473.0,326.0,378.0,501.0,670.0,666.0,599.0,882.0,1170.0,2360.0,2246.0,1597.0,1090.0,775.0,461.0,159.0
WEEKDAY,CC24,CC25,,392.0,1046.0,1267.0,905.0,489.0,354.0,366.0,433.0,457.0,366.0,377.0,414.0,692.0,711.0,390.0,284.0,193.0,82.0,25.0
WEEKDAY,CC25,CC24,,72.0,446.0,694.0,502.0,292.0,205.0,201.0,276.0,316.0,307.0,409.0,486.0,1051.0,1120.0,880.0,594.0,423.0,341.0,130.0
WEEKDAY,CC25,CC26,,258.0,713.0,939.0,749.0,445.0,351.0,362.0,417.0,410.0,320.0,344.0,382.0,694.0,692.0,392.0,249.0,143.0,58.0,9.0
WEEKDAY,CC26,CC25,,87.0,435.0,627.0,422.0,216.0,147.0,156.0,234.0,275.0,256.0,333.0,399.0,811.0,875.0,703.0,499.0,432.0,317.0,121.0
WEEKDAY,CC26,CC27,,116.0,305.0,681.0,593.0,394.0,343.0,369.0,416.0,395.0,325.0,366.0,423.0,791.0,747.0,509.0,260.0,141.0,70.0,10.0
WEEKDAY,CC27,CC26,,178.0,623.0,694.0,477.0,223.0,133.0,148.0,234.0,288.0,250.0,294.0,346.0,596.0,694.0,471.0,440.0,426.0,283.0,113.0
WEEKDAY,CC27,CC28,,95.0,225.0,449.0,371.0,316.0,316.0,358.0,417.0,393.0,330.0,393.0,461.0,904.0,942.0,634.0,314.0,171.0,78.0,10.0
WEEKDAY,CC28,CC27,,191.0,683.0,902.0,676.0,301.0,156.0,156.0,237.0,301.0,249.0,269.0,314.0,481.0,530.0,373.0,387.0,389.0,265.0,111.0
WEEKDAY,CC28,NE1,,119.0,302.0,519.0,438.0,384.0,363.0,399.0,459.0,414.0,344.0,397.0,454.0,898.0,973.0,645.0,299.0,159.0,60.0,6.0
WEEKDAY,CC3,CC2,,5.0,25.0,60.0,77.0,69.0,86.0,103.0,114.0,140.0,151.0,173.0,197.0,244.0,291.0,225.0,210.0,234.0,185.0,59.0
WEEKDAY,CC3,CC4,,4.0,13.0,38.0,47.0,29.0,40.0,68.0,91.0,127.0,150.0,167.0,180.0,210.0,227.0,179.0,176.0,168.0,125.0,39.0
WEEKDAY,CC4,CC3,,19.0,83.0,120.0,120.0,135.0,148.0,140.0,141.0,142.0,130.0,145.0,134.0,163.0,209.0,111.0,68.0,34.0,23.0,8.0
WEEKDAY,CC4,CC5,1.0,34.0,211.0,380.0,364.0,271.0,215.0,256.0,311.0,361.0,459.0,577.0,655.0,970.0,1162.0,794.0,709.0,642.0,509.0,236.0
WEEKDAY,CC4,CE1,,335.0,907.0,1418.0,1679.0,1158.0,821.0,569.0,647.0,871.0,667.0,480.0,506.0,580.0,703.0,454.0,333.0,427.0,254.0,43.0
WEEKDAY,CC4,EW12,6.0,25.0,196.0,414.0,354.0,230.0,240.0,313.0,366.0,421.0,549.0,867.0,913.0,1391.0,1733.0,1258.0,1229.0,1041.0,936.0,527.0
WEEKDAY,CC5,CC4,,150.0,543.0,976.0,1064.0,771.0,536.0,424.0,468.0,512.0,460.0,402.0,393.0,594.0,707.0,377.0,252.0,242.0,187.0,48.0
WEEKDAY,CC5,CC6,1.0,25.0,182.0,283.0,237.0,190.0,171.0,219.0,269.0,324.0,430.0,546.0,629.0,956.0,1144.0,786.0,718.0,655.0,520.0,240.0
WEEKDAY,CC6,CC5,,148.0,526.0,992.0,1099.0,791.0,541.0,427.0,456.0,495.0,439.0,373.0,353.0,483.0,598.0,314.0,198.0,198.0,150.0,34.0
WEEKDAY,CC6,CC7,2.0,17.0,156.0,247.0,232.0,159.0,147.0,208.0,257.0,310.0,420.0,549.0,673.0,981.0,1196.0,850.0,870.0,823.0,699.0,305.0
WEEKDAY,CC7,CC6,,169.0,635.0,1127.0,1194.0,879.0,615.0,486.0,521.0,577.0,479.0,408.0,383.0,505.0,621.0,317.0,143.0,119.0,62.0,12.0
WEEKDAY,CC7,CC8,1.0,35.0,268.0,323.0,304.0,206.0,168.0,223.0,298.0,361.0,597.0,681.0,752.0,1083.0,1241.0,833.0,802.0,773.0,676.0,298.0
WEEKDAY,CC8,CC7,,188.0,726.0,1426.0,1286.0,861.0,601.0,490.0,534.0,627.0,507.0,455.0,421.0,552.0,670.0,355.0,180.0,164.0,86.0,16.0
WEEKDAY,CC8,EW8,3.0,48.0,308.0,425.0,418.0,264.0,212.0,268.0,414.0,562.0,890.0,986.0,847.0,1142.0,1263.0,846.0,795.0,747.0,658.0,298.0
WEEKDAY,CE1,CC4,6.0,18.0,187.0,403.0,396.0,230.0,231.0,344.0,427.0,431.0,505.0,864.0,881.0,1340.0,1691.0,1209.0,1193.0,813.0,772.0,576.0
WEEKDAY,CE1,DT17,,103.0,402.0,915.0,1184.0,654.0,342.0,290.0,317.0,373.0,324.0,348.0,322.0,389.0,455.0,312.0,243.0,197.0,187.0,93.0
WEEKDAY,CE1,NS27,,14.0,46.0,80.0,62.0,28.0,21.0,26.0,33.0,29.0,30.0,25.0,20.0,26.0,34.0,19.0,13.0,7.0,3.0,
WEEKDAY,CG1,CG2,,69.0,288.0,390.0,386.0,284.0,248.0,272.0,318.0,339.0,269.0,210.0,220.0,242.0,315.0,214.0,137.0,84.0,28.0,2.0
WEEKDAY,CG1,DT34,,6.0,23.0,65.0,91.0,55.0,44.0,90.0,136.0,170.0,185.0,248.0,301.0,469.0,653.0,467.0,419.0,319.0,242.0,68.0
WEEKDAY,CG1,EW4,,33.0,88.0,203.0,269.0,178.0,132.0,119.0,166.0,208.0,279.0,443.0,518.0,796.0,964.0,634.0,596.0,566.0,491.0,88.0
WEEKDAY,CG2,CG1,,12.0,36.0,105.0,144.0,132.0,91.0,64.0,86.0,135.0,206.0,345.0,337.0,432.0,425.0,305.0,374.0,459.0,455.0,89.0
WEEKDAY,DT1,BP13,,22.0,186.0,264.0,133.0,80.0,67.0,80.0,120.0,144.0,163.0,177.0,236.0,454.0,529.0,357.0,210.0,170.0,119.0,31.0
WEEKDAY,DT1,BP5,,361.0,1177.0,1221.0,702.0,448.0,386.0,414.0,521.0,663.0,706.0,694.0,753.0,1075.0,1252.0,832.0,639.0,607.0,452.0,132.0
WEEKDAY,DT1,BP7,,37.0,266.0,310.0,211.0,165.0,144.0,153.0,203.0,246.0,291.0,329.0,395.0,575.0,590.0,407.0,323.0,287.0,198.0,50.0
WEEKDAY,DT1,DT2,,556.0,2007.0,3318.0,2417.0,1577.0,1104.0,939.0,939.0,918.0,730.0,612.0,653.0,951.0,1026.0,513.0,320.0,307.0,162.0,34.0
WEEKDAY,DT10,CC19,12.0,797.0,2796.0,3256.0,1991.0,1307.0,1124.0,1298.0,1718.0,2062.0,2303.0,2660.0,3322.0,5311.0,5590.0,3584.0,3236.0,3217.0,2373.0,808.0
WEEKDAY,DT10,NS21,,955.0,3178.0,5511.0,5119.0,3782.0,2958.0,2729.0,2805.0,2817.0,2873.0,2553.0,2819.0,4385.0,4357.0,2164.0,1395.0,1092.0,711.0,168.0
WEEKDAY,DT13,EW12,,844.0,2800.0,4299.0,4325.0,3312.0,2618.0,2376.0,2578.0,2683.0,2606.0,2556.0,2907.0,4278.0,4377.0,2608.0,2171.0,2081.0,1317.0,335.0
WEEKDAY,DT13,NE7,15.0,796.0,2590.0,3304.0,2563.0,2084.0,1785.0,1778.0,2071.0,2285.0,2341.0,2899.0,3232.0,5028.0,5516.0,3573.0,3169.0,3076.0,2439.0,1000.0
WEEKDAY,DT17,CE1,,63.0,133.0,193.0,244.0,223.0,233.0,281.0,391.0,386.0,380.0,418.0,506.0,868.0,1191.0,765.0,445.0,312.0,250.0,77.0
WEEKDAY,DT17,DT18,,16.0,75.0,200.0,225.0,188.0,196.0,315.0,389.0,277.0,273.0,338.0,342.0,424.0,511.0,370.0,285.0,225.0,207.0,102.0
WEEKDAY,DT18,DT17,,73.0,194.0,254.0,327.0,274.0,229.0,255.0,362.0,461.0,340.0,284.0,290.0,362.0,417.0,262.0,183.0,145.0,123.0,31.0
WEEKDAY,DT18,NE4,,9.0,65.0,177.0,213.0,184.0,215.0,372.0,469.0,394.0,432.0,554.0,642.0,1075.0,1370.0,894.0,610.0,491.0,582.0,244.0
WEEKDAY,DT2,DT1,11.0,103.0,465.0,589.0,412.0,323.0,327.0,447.0,658.0,879.0,1150.0,1243.0,1519.0,2448.0,2545.0,1611.0,1340.0,1238.0,955.0,335.0
WEEKDAY,DT2,DT3,,558.0,2055.0,3394.0,2490.0,1634.0,1143.0,975.0,982.0,955.0,786.0,636.0,694.0,1057.0,1123.0,549.0,325.0,312.0,164.0,35.0
WEEKDAY,DT20,DT21,1.0,257.0,931.0,1412.0,1232.0,737.0,600.0,674.0,873.0,929.0,1012.0,1239.0,1657.0,3031.0,3300.0,2040.0,1533.0,1319.0,1115.0,406.0
WEEKDAY,DT20,NE4,,761.0,2302.0,3316.0,2809.0,1865.0,1255.0,1161.0,1130.0,1082.0,900.0,868.0,998.0,1638.0,1891.0,938.0,596.0,508.0,410.0,121.0
WEEKDAY,DT21,DT20,,772.0,2317.0,3405.0,2903.0,1923.0,1290.0,1155.0,1111.0,1082.0,899.0,855.0,983.0,1610.0,1872.0,929.0,586.0,496.0,346.0,85.0
WEEKDAY,DT21,DT22,2.0,256.0,967.0,1482.0,1270.0,744.0,602.0,683.0,892.0,957.0,1044.0,1300.0,1760.0,3209.0,3505.0,2197.0,1702.0,1456.0,1242.0,452.0
WEEKDAY,DT22,DT21,,788.0,2381.0,3584.0,3089.0,2065.0,1385.0,1228.0,1175.0,1134.0,946.0,888.0,1016.0,1663.0,1969.0,969.0,589.0,509.0,345.0,84.0
WEEKDAY,DT22,DT23,7.0,260.0,1061.0,1625.0,1372.0,791.0,628.0,707.0,918.0,995.0,1075.0,1358.0,1814.0,3320.0,3617.0,2279.0,1782.0,1516.0,1281.0,482.0
WEEKDAY,DT23,DT22,,793.0,2436.0,3675.0,3208.0,2161.0,1480.0,1291.0,1250.0,1190.0,1007.0,954.0,1095.0,1811.0,2144.0,1069.0,670.0,549.0,385.0,97.0
WEEKDAY,DT23,DT24,8.0,257.0,1089.0,1662.0,1366.0,781.0,630.0,715.0,928.0,1003.0,1098.0,1394.0,1877.0,3473.0,3829.0,2401.0,1837.0,1551.0,1305.0,487.0
WEEKDAY,DT24,DT23,,812.0,2532.0,3845.0,3444.0,2306.0,1526.0,1309.0,1263.0,1214.0,1029.0,965.0,1100.0,1811.0,2126.0,1057.0,684.0,556.0,396.0,103.0
WEEKDAY,DT24,DT25,8.0,282.0,1265.0,1896.0,1567.0,866.0,670.0,743.0,950.0,1038.0,1111.0,1403.0,1868.0,3486.0,3852.0,2387.0,1795.0,1509.0,1253.0,455.0
WEEKDAY,DT25,CC10,6.0,300.0,1282.0,1956.0,1622.0,902.0,691.0,752.0,965.0,1091.0,1150.0,1428.0,1907.0,3565.0,3985.0,2387.0,1771.0,1490.0,1230.0,452.0
WEEKDAY,DT25,DT24,,811.0,2509.0,3871.0,3423.0,2267.0,1496.0,1300.0,1271.0,1242.0,1058.0,1028.0,1171.0,1952.0,2294.0,1127.0,750.0,624.0,453.0,120.0
WEEKDAY,DT27,CC10,,1081.0,3853.0,5981.0,5568.0,3618.0,2456.0,2137.0,2111.0,2023.0,1769.0,1565.0,1718.0,2866.0,3430.0,1661.0,1000.0,860.0,604.0,118.0
WEEKDAY,DT27,DT28,14.0,324.0,1519.0,2253.0,1785.0,1031.0,873.0,1007.0,1383.0,1760.0,2007.0,2510.0,3142.0,5461.0,6009.0,3583.0,2926.0,2713.0,2103.0,761.0
WEEKDAY,DT28,DT27,,1087.0,3880.0,6088.0,5659.0,3598.0,2389.0,2071.0,2042.0,1903.0,1672.0,1486.0,1598.0,2586.0,2997.0,1492.0,919.0,819.0,579.0,112.0
WEEKDAY,DT28,DT29,15.0,282.0,1431.0,1883.0,1458.0,952.0,853.0,983.0,1339.0,1656.0,1929.0,2419.0,3066.0,5391.0,5936.0,3485.0,2799.0,2564.0,1989.0,717.0
WEEKDAY,DT29,DT28,,1069.0,3767.0,5942.0,5576.0,3456.0,2270.0,1957.0,1954.0,1832.0,1603.0,1441.0,1483.0,2221.0,2530.0,1326.0,894.0,820.0,554.0,115.0
WEEKDAY,DT29,DT30,13.0,281.0,1560.0,1973.0,1475.0,991.0,888.0,992.0,1327.0,1629.0,1882.0,2348.0,2951.0,5167.0,5645.0,3302.0,2631.0,2396.0,1859.0,664.0
WEEKDAY,DT3,DT2,11.0,117.0,577.0,728.0,462.0,329.0,325.0,443.0,641.0,855.0,1043.0,1257.0,1521.0,2488.0,2605.0,1655.0,1372.0,1281.0,989.0,342.0
WEEKDAY,DT3,DT5,,577.0,2263.0,3810.0,2875.0,1869.0,1325.0,1151.0,1153.0,1096.0,984.0,790.0,836.0,1220.0,1318.0,630.0,357.0,342.0,186.0,38.0
WEEKDAY,DT30,DT29,,1023.0,3533.0,5560.0,5204.0,3230.0,2142.0,1866.0,1888.0,1779.0,1588.0,1449.0,1485.0,2169.0,2487.0,1329.0,938.0,876.0,601.0,127.0
WEEKDAY,DT30,DT31,13.0,273.0,1505.0,2016.0,1496.0,1010.0,897.0,997.0,1300.0,1566.0,1808.0,2243.0,2792.0,4845.0,5241.0,3060.0,2444.0,2204.0,1708.0,615.0
WEEKDAY,DT31,DT30,,978.0,3308.0,5106.0,4726.0,2967.0,1996.0,1762.0,1796.0,1704.0,1527.0,1386.0,1462.0,2137.0,2476.0,1347.0,968.0,911.0,620.0,133.0
WEEKDAY,DT31,EW2,14.0,257.0,1464.0,1918.0,1416.0,996.0,890.0,997.0,1272.0,1549.0,1755.0,2166.0,2658.0,4523.0,4901.0,2879.0,2286.0,2063.0,1584.0,572.0
WEEKDAY,DT33,DT34,5.0,26.0,415.0,711.0,661.0,378.0,222.0,196.0,208.0,263.0,230.0,188.0,188.0,208.0,294.0,228.0,113.0,78.0,43.0,16.0
WEEKDAY,DT33,EW2,,234.0,943.0,1540.0,1312.0,755.0,496.0,465.0,554.0,550.0,560.0,497.0,575.0,850.0,1066.0,650.0,461.0,317.0,260.0,67.0
WEEKDAY,DT34,CG1,4.0,35.0,338.0,661.0,662.0,391.0,235.0,216.0,221.0,236.0,218.0,184.0,198.0,241.0,327.0,230.0,99.0,54.0,27.0,14.0
WEEKDAY,DT34,DT33,,31.0,36.0,90.0,126.0,70.0,59.0,99.0,153.0,158.0,184.0,245.0,341.0,527.0,704.0,479.0,409.0,303.0,230.0,66.0
WEEKDAY,DT5,DT3,11.0,124.0,666.0,884.0,543.0,387.0,367.0,482.0,716.0,991.0,1196.0,1422.0,1704.0,2767.0,2924.0,1855.0,1532.0,1427.0,1098.0,383.0
WEEKDAY,DT5,DT6,,602.0,2450.0,4199.0,3197.0,2048.0,1460.0,1296.0,1321.0,1280.0,1101.0,906.0,996.0,1473.0,1568.0,758.0,458.0,446.0,247.0,57.0
WEEKDAY,DT6,DT5,13.0,149.0,808.0,1098.0,744.0,510.0,478.0,584.0,820.0,1140.0,1410.0,1624.0,1942.0,3130.0,3315.0,2069.0,1674.0,1570.0,1235.0,440.0
WEEKDAY,DT6,DT7,,596.0,2426.0,4246.0,3288.0,2113.0,1541.0,1379.0,1423.0,1362.0,1262.0,1003.0,1118.0,1642.0,1712.0,810.0,481.0,461.0,261.0,58.0
WEEKDAY,DT7,DT6,13.0,164.0,948.0,1253.0,852.0,566.0,518.0,640.0,883.0,1191.0,1443.0,1669.0,1995.0,3203.0,3423.0,2144.0,1738.0,1634.0,1279.0,459.0
WEEKDAY,DT7,DT8,,595.0,2391.0,4134.0,3265.0,2128.0,1558.0,1400.0,1457.0,1434.0,1374.0,1095.0,1231.0,1765.0,1828.0,877.0,505.0,480.0,295.0,67.0
WEEKDAY,DT8,CC19,,582.0,2301.0,3889.0,3291.0,2132.0,1577.0,1438.0,1497.0,1575.0,1671.0,1386.0,1450.0,1903.0,1921.0,908.0,515.0,491.0,304.0,71.0
WEEKDAY,DT8,DT7,13.0,175.0,1028.0,1405.0,967.0,615.0,559.0,669.0,912.0,1225.0,1462.0,1701.0,2034.0,3244.0,3474.0,2176.0,1769.0,1665.0,1292.0,463.0
WEEKDAY,EW1,EW2,,416.0,1604.0,2324.0,1980.0,1307.0,1066.0,1037.0,1031.0,981.0,951.0,797.0,895.0,1187.0,1236.0,691.0,426.0,360.0,254.0,38.0
WEEKDAY,EW10,EW11,,928.0,2986.0,4383.0,4496.0,3524.0,2661.0,2257.0,2186.0,2142.0,1917.0,1784.0,1869.0,2871.0,3227.0,1657.0,1060.0,805.0,575.0,149.0
WEEKDAY,EW10,EW9,7.0,392.0,1639.0,2127.0,1612.0,1134.0,1042.0,1230.0,1534.0,1706.0,1934.0,2302.0,2936.0,4578.0,4902.0,3284.0,2909.0,2946.0,2146.0,717.0
